#{"t_start": 0, "env_id": 0}
r,l,t
-1396.2,4.24999999999999,816.409678
-1000,0.03333333333333333,816.481839
-1650.4,6.683333333333315,816.776004
-1003.0,0.31666666666666665,816.898286
-1929.2,8.416666666666664,817.364164
-1371.4,3.983333333333324,817.54778
-1123.0,1.7166666666666655,817.574261
-2224.8,20.000000000000146,817.677533
-2162.6,10.650000000000109,817.704957
-1005.6,0.2833333333333333,817.816701
-1059.5,1.3333333333333335,817.89237
-1380.6,3.733333333333325,817.9827
-1004.3,0.39999999999999997,818.157834
-1475.5,4.783333333333322,818.218033
-1001.3,0.18333333333333332,818.247699
-1087.3,1.3166666666666669,818.452669
-1285.3,3.049999999999994,818.807884
-1000,0.03333333333333333,818.823391
-1297.4,3.0666666666666607,819.077306
-1002.8,0.24999999999999997,819.184708
-1399.8,4.083333333333324,819.220071
-1271.6,3.3166666666666598,819.527461
-1551.6,5.733333333333318,819.977229
-1142.0,2.1333333333333306,820.007268
-1002.5,0.21666666666666665,820.065891
-1518.4,4.983333333333321,820.213271
-1503.2,5.249999999999987,820.944562
-1030.0,1.0833333333333344,821.370033
-1248.1,3.1166666666666605,821.482397
-1019.0,0.8000000000000008,821.804287
-2288.2,20.000000000000146,822.010915
-1540.2,5.3833333333333195,822.352946
-1203.9,2.33333333333333,901.724992
-2056.7,9.350000000000044,902.014153
-1904.2,8.766666666666682,902.106904
-1000.3,0.16666666666666666,902.167956
-1850.3,8.24999999999999,902.374705
-1052.3,1.0666666666666678,902.4242
-1489.2,5.23333333333332,902.504907
-1005.2,0.41666666666666663,902.539196
-1000,0.03333333333333333,902.553529
-1041.1,0.966666666666668,902.90347
-1000,0.06666666666666667,902.938321
-1000,0.08333333333333333,902.981306
-1000,0.016666666666666666,902.990503
-1236.7,2.7666666666666617,903.28869
-1554.7,5.583333333333319,903.52808
-1000,0.06666666666666667,903.554283
-1271.0,2.8666666666666614,904.137797
-1449.5,4.716666666666655,904.316311
-1656.2,6.333333333333316,904.329674
-1238.0,2.9833333333333276,904.489945
-1039.1,0.9833333333333347,904.688499
-1002.7,0.3,904.834706
-1987.0,10.000000000000076,905.042671
-1426.9,4.216666666666657,905.234523
-2205.0,20.000000000000146,905.460884
-1023.9,0.7000000000000005,905.758237
-1000.4,0.16666666666666666,905.814177
-1000,0.03333333333333333,905.826482
-1621.2,6.249999999999983,906.899855
-1438.3,4.866666666666655,906.921143
-2212.0,11.633333333333491,907.119857
-1037.8,0.850000000000001,907.21281
-1134.3,2.0499999999999976,907.752622
-1057.7,1.2000000000000006,908.202796
-1911.5,8.666666666666677,908.221186
-1404.0,4.3666666666666565,908.969147
-1005.9,0.4333333333333333,909.126799
-2234.9,12.383333333333528,909.163886
-1001.7,0.31666666666666665,909.324207
-1433.5,4.599999999999989,988.83724
-1479.7,4.999999999999988,989.02801
-1006.1,0.6000000000000002,989.124178
-1312.7,3.0833333333333273,989.243673
-1001.9,0.2333333333333333,989.330027
-1039.1,1.0333333333333345,989.576076
-1000,0.11666666666666665,989.654037
-1079.2,1.266666666666667,989.87807
-2070.5,9.683333333333394,989.903998
-1157.2,2.416666666666663,990.048008
-1013.1,0.7000000000000005,990.153321
-1008.7,0.49999999999999994,990.242458
-1003.3,0.26666666666666666,990.265795
-1103.8,1.6666666666666656,990.569156
-1000,0.08333333333333333,990.609943
-2286.7,20.000000000000146,990.983369
-1041.2,0.966666666666668,991.015135
-1000,0.09999999999999999,991.051935
-1198.6,2.666666666666662,991.874999
-1440.1,4.39999999999999,991.91827
-2251.4,20.000000000000146,991.926066
-1000.7,0.18333333333333332,991.939321
-1000,0.03333333333333333,991.952149
-1000,0.09999999999999999,991.964302
-1011.6,0.4333333333333333,992.110868
-1670.0,6.733333333333315,992.181654
-2235.2,20.000000000000146,992.444812
-1007.7,0.4666666666666666,992.597656
-1162.7,2.28333333333333,992.71441
-1174.5,2.5666666666666624,992.78405
-1565.1,5.816666666666651,993.002074
-1874.7,8.18333333333332,993.214329
-1385.3,4.133333333333324,994.122939
-1419.2,5.066666666666654,994.999514
-1561.3,5.916666666666651,995.008492
-1530.5,5.7666666666666515,995.02912
-1043.0,0.8666666666666677,995.365479
-1012.7,0.6500000000000004,995.610796
-1013.3,0.5666666666666668,995.828156
-2248.1,20.000000000000146,995.841917
-1000,0.06666666666666667,995.872812
-1000.7,0.18333333333333332,995.904244
-2038.1,10.100000000000081,996.019049
-1002.5,0.39999999999999997,1075.596954
-1007.7,0.36666666666666664,1075.737912
-1478.4,5.083333333333321,1075.799704
-1255.9,3.383333333333326,1075.965255
-1008.4,0.39999999999999997,1076.152121
-1005.1,0.3833333333333333,1076.362645
-1009.3,0.55,1076.582161
-1004.1,0.26666666666666666,1076.70544
-1496.7,5.249999999999987,1076.892641
-1276.4,3.133333333333327,1076.919246
-1273.7,3.3333333333333264,1077.30895
-1005.9,0.41666666666666663,1077.458235
-1407.1,4.8333333333333215,1077.744474
-2289.7,12.616666666666873,1077.961231
-1000,0.11666666666666665,1078.020374
-1268.8,3.1666666666666603,1078.153531
-1008.8,0.5666666666666668,1078.261614
-1601.4,6.249999999999983,1078.444559
-1190.4,2.6999999999999953,1078.562779
-1412.5,4.966666666666654,1078.912895
-1073.5,1.183333333333334,1078.953029
-2056.5,20.000000000000146,1079.779564
-1127.4,2.116666666666664,1079.857457
-1461.6,4.9166666666666545,1079.865901
-1412.8,4.433333333333323,1080.096516
-1038.2,0.9500000000000013,1080.287154
-1157.1,2.1833333333333305,1081.007035
-2133.6,10.116666666666749,1081.007951
-1643.3,6.516666666666649,1081.3449
-1343.5,3.733333333333325,1081.457494
-1212.4,2.583333333333329,1082.068442
-1956.9,9.05000000000003,1082.784118
-1592.8,5.883333333333318,1083.363224
-1309.0,3.599999999999992,1083.482243
-1575.0,6.816666666666648,1164.066686
-1000.1,0.09999999999999999,1164.117756
-1009.7,0.44999999999999996,1164.32866
-2135.5,11.133333333333466,1164.366905
-1016.4,0.6500000000000004,1164.605167
-1000,0.03333333333333333,1164.619258
-2353.4,12.733333333333546,1165.323923
-1000,0.08333333333333333,1165.360939
-1474.1,5.2166666666666535,1165.477218
-1788.8,7.716666666666645,1165.736169
-1575.4,6.366666666666649,1165.834314
-1409.8,4.549999999999989,1166.044713
-1000,0.05,1166.065011
-1000,0.016666666666666666,1166.072442
-2206.9,20.000000000000146,1166.392103
-1038.0,0.9500000000000013,1166.460137
-1110.1,1.733333333333332,1166.467536
-2346.8,13.016666666666893,1166.624825
-1006.2,0.3833333333333333,1166.660633
-1000.2,0.09999999999999999,1166.697507
-1011.0,0.5833333333333335,1166.904924
-1000,0.06666666666666667,1166.930516
-1290.5,3.6166666666666587,1166.973794
-1015.1,0.6833333333333338,1167.181967
-1171.5,2.4333333333333296,1167.541154
-1229.4,2.916666666666661,1167.568231
-1434.7,4.866666666666655,1167.776838
-1009.0,0.5166666666666666,1167.97184
-1011.5,0.6500000000000004,1168.214964
-1782.1,7.949999999999977,1168.494494
-1538.6,5.433333333333319,1168.572403
-1290.1,3.299999999999993,1168.808662
-1004.4,0.3833333333333333,1168.960618
-1000,0.3833333333333333,1169.112422
-1478.8,5.899999999999984,1169.224831
-1000.2,0.09999999999999999,1169.259156
-1532.6,5.666666666666652,1169.340355
-1013.5,0.7000000000000005,1169.347562
-1000,0.06666666666666667,1169.372556
-1004.5,0.3833333333333333,1169.390627
-1199.6,3.0333333333333274,1169.724984
-1354.6,4.133333333333324,1169.797986
-1042.6,1.0833333333333344,1169.80606
-1000.2,0.15,1169.862041
-1006.1,0.3333333333333333,1169.984205
-1020.8,0.6166666666666669,1170.026533
-1008.1,0.49999999999999994,1170.213905
-1000.5,0.13333333333333333,1170.263264
-1007.6,0.4333333333333333,1170.416787
-1176.9,2.199999999999997,1170.55087
-1449.7,4.3666666666666565,1170.995361
-1060.3,1.183333333333334,1171.002475
-1210.5,2.7333333333333285,1171.002926
-1005.6,0.4666666666666666,1171.195521
-1010.4,0.5666666666666668,1171.300631
-1000.8,0.15,1171.352751
-1498.0,4.966666666666654,1171.35992
-1000.9,0.11666666666666665,1171.403385
-1165.9,2.0166666666666644,1250.562256
-1311.2,3.649999999999992,1250.60504
-1190.5,2.3499999999999965,1250.870235
-1001.6,0.18333333333333332,1250.961926
-1185.0,2.3999999999999964,1251.040023
-2238.0,20.000000000000146,1251.131695
-1268.2,2.8499999999999948,1251.250671
-1038.9,0.9333333333333346,1251.337237
-1218.7,2.6499999999999955,1251.597887
-1040.6,1.1666666666666674,1251.668566
-1003.4,0.41666666666666663,1251.753048
-1001.1,0.3,1251.777006
-1217.6,3.133333333333327,1251.806213
-1015.5,0.733333333333334,1252.031748
-1021.2,0.6333333333333336,1252.270097
-1047.5,1.35,1252.752515
-1476.6,5.13333333333332,1252.871111
-1472.0,4.766666666666655,1253.048357
-1442.2,5.499999999999986,1253.138559
-1002.8,0.2333333333333333,1253.213606
-1000,0.06666666666666667,1253.236508
-1033.7,0.9833333333333347,1253.259553
-1001.1,0.13333333333333333,1253.310468
-1018.4,0.733333333333334,1253.347007
-1431.4,4.8333333333333215,1253.574207
-2191.2,20.000000000000146,1253.933229
-1051.6,1.183333333333334,1254.401021
-1746.6,7.233333333333313,1254.489455
-1252.1,3.2833333333333266,1254.534295
-1297.7,3.483333333333326,1254.695136
-1024.5,0.6666666666666671,1254.767626
-1000.8,0.16666666666666666,1254.774408
-1004.2,0.3333333333333333,1254.953425
-1947.7,20.000000000000146,1254.984213
-1032.1,1.183333333333334,1255.42289
-1035.5,0.8666666666666677,1255.441758
-1029.2,0.850000000000001,1255.460887
-1000.4,0.08333333333333333,1255.471297
-1001.7,0.16666666666666666,1255.555433
-1581.6,5.6833333333333185,1255.848468
-1018.6,0.6500000000000004,1256.376111
-1422.5,4.849999999999988,1256.903469
-1220.8,2.933333333333328,1256.983339
-1689.9,7.266666666666646,1257.046232
-1001.1,0.24999999999999997,1257.076089
-1000,0.05,1257.094583
-1000,0.03333333333333333,1257.106817
-1000,0.11666666666666665,1257.149221
-1385.9,4.24999999999999,1257.458997
-1248.8,3.0833333333333273,1257.628669
-1000.2,0.08333333333333333,1257.671272
-1010.7,0.7500000000000007,1257.826936
-1001.5,0.35,1258.015775
-1000,0.05,1258.042709
-1014.3,0.6000000000000002,1258.354913
-1000,0.08333333333333333,1258.399306
-2057.5,9.966666666666741,1338.558306
-1000,0.016666666666666666,1338.566497
-1905.5,8.266666666666657,1339.905971
-1010.5,0.6000000000000002,1340.138259
-1000.4,0.09999999999999999,1340.17748
-1675.2,6.583333333333315,1340.283943
-1000,0.06666666666666667,1340.310884
-2072.8,10.500000000000101,1340.561297
-2218.9,20.000000000000146,1340.697245
-2017.5,10.466666666666766,1341.280576
-1281.4,3.0333333333333274,1341.588141
-1011.1,0.6333333333333336,1341.633078
-1007.8,0.6833333333333338,1341.94012
-1429.3,4.816666666666655,1342.8644
-1552.3,5.249999999999987,1342.881244
-1016.4,0.7166666666666672,1343.126873
-2273.7,20.000000000000146,1343.503975
-1156.8,2.2166666666666637,1343.74384
-1954.0,8.800000000000017,1343.946199
-1021.2,0.6500000000000004,1344.037737
-1017.3,0.8333333333333343,1344.279233
-2169.4,20.000000000000146,1344.714085
-1953.2,9.066666666666697,1345.389225
-1974.8,9.283333333333374,1345.788246
-1277.7,3.9333333333333242,1345.865666
-1584.1,5.999999999999984,1345.98542
-1826.7,7.916666666666644,1346.434826
-1000.5,0.08333333333333333,1346.477041
-1532.0,6.016666666666651,1346.579516
-1000,0.11666666666666665,1346.622946
-1974.4,20.000000000000146,1425.297301
-1214.3,3.016666666666661,1425.835804
-1338.0,4.2833333333333234,1426.302574
-1372.6,4.266666666666657,1426.387728
-1004.0,0.4333333333333333,1426.604448
-1201.3,2.6499999999999955,1427.111189
-1423.3,4.466666666666656,1427.538386
-1283.8,3.4666666666666592,1427.976145
-1127.1,2.1499999999999972,1428.663293
-1002.4,0.3,1428.826139
-1295.1,3.2833333333333266,1428.843135
-1001.8,0.26666666666666666,1428.961492
-1032.6,0.9833333333333347,1429.338064
-1168.9,2.416666666666663,1429.991769
-1000,0.016666666666666666,1429.999116
-1819.3,7.966666666666644,1430.363705
-1064.8,1.3833333333333333,1430.870312
-1132.2,1.9833333333333312,1431.574079
-1411.0,4.149999999999991,1431.574562
-1621.2,6.06666666666665,1431.659125
-1974.8,8.950000000000024,1431.75995
-1018.0,0.7500000000000007,1431.864569
-1005.8,0.36666666666666664,1431.991182
-2245.7,20.000000000000146,1432.004321
-1046.5,1.0000000000000013,1432.45567
-1010.9,0.5166666666666666,1432.70708
-2226.5,20.000000000000146,1432.797097
-1001.2,0.44999999999999996,1432.927193
-1325.7,3.816666666666658,1433.263279
-1000,0.24999999999999997,1433.372467
-1381.9,4.39999999999999,1433.749866
-2247.5,20.000000000000146,1433.896424
-2123.8,20.000000000000146,1434.065297
-1245.6,3.4166666666666594,1513.655635
-1291.8,3.899999999999991,1514.245193
-1857.0,8.299999999999992,1514.548177
-1919.3,8.483333333333334,1515.003724
-1850.2,8.166666666666652,1515.698296
-1064.7,1.566666666666666,1515.780014
-1001.3,0.21666666666666665,1515.862234
-1038.3,0.850000000000001,1516.046747
-1485.5,6.11666666666665,1516.395565
-1889.8,9.033333333333362,1517.08011
-1061.8,1.3166666666666669,1517.114419
-1004.9,0.44999999999999996,1517.341707
-1538.2,6.183333333333317,1517.492217
-1013.0,0.5333333333333333,1517.607203
-1552.9,6.9999999999999805,1517.615353
-1000.4,0.18333333333333332,1517.68564
-1002.4,0.35,1517.833078
-1388.0,4.533333333333323,1518.005278
-1011.3,0.4666666666666666,1518.027144
-1003.4,0.3833333333333333,1518.154748
-1108.7,1.7999999999999985,1518.242839
-1005.3,0.44999999999999996,1518.420285
-1037.1,1.0833333333333344,1518.576277
-1465.3,5.566666666666652,1518.596287
-1084.1,1.483333333333333,1518.605097
-1217.1,2.9499999999999944,1518.778934
-1000.9,0.08333333333333333,1518.811351
-1017.6,0.5666666666666668,1518.825545
-1031.6,0.9833333333333347,1518.941317
-1074.4,1.4666666666666663,1519.484488
-1481.7,4.933333333333321,1520.965454
-1817.9,7.683333333333311,1521.936096
-2069.8,20.000000000000146,1521.977516
-1729.9,7.299999999999979,1522.011398
-2251.1,20.000000000000146,1522.132867
-1358.8,3.8833333333333244,1601.358716
-1035.6,1.100000000000001,1601.855453
-1253.9,3.049999999999994,1601.95292
-1004.1,0.2333333333333333,1601.955844
-1801.7,8.500000000000002,1602.024752
-1007.7,0.55,1602.188981
-1185.1,3.016666666666661,1603.271592
-1253.5,3.6333333333333253,1603.462849
-1000.7,0.09999999999999999,1603.506203
-1650.4,6.733333333333315,1603.554773
-1105.8,1.7499999999999987,1604.306068
-2278.3,20.000000000000146,1604.427711
-1004.5,0.3833333333333333,1604.515369
-1240.6,3.26666666666666,1604.784602
-2249.7,20.000000000000146,1606.016966
-1316.2,3.866666666666658,1606.515406
-1004.1,0.31666666666666665,1606.658082
-2079.0,10.583333333333439,1607.153042
-1016.8,0.6833333333333338,1607.484896
-1000.1,0.06666666666666667,1607.517823
-1438.5,5.783333333333318,1607.670037
-2002.1,9.616666666666724,1608.246897
-1437.3,4.633333333333322,1608.783125
-1210.5,2.5666666666666624,1608.831991
-1000,0.05,1608.852566
-1002.3,0.2333333333333333,1608.952651
-2062.5,10.700000000000111,1609.582497
-2247.3,20.000000000000146,1609.879931
-1009.6,0.6833333333333338,1609.940734
-1000.1,0.08333333333333333,1609.994167
-2193.3,20.000000000000146,1610.05428
-1880.1,8.71666666666668,1610.134579
-1407.3,4.383333333333323,1690.18332
-1662.6,6.466666666666649,1690.444912
-1010.3,0.6166666666666669,1690.801335
-1119.7,1.7999999999999985,1690.933818
-1164.7,2.3166666666666633,1690.955636
-1000,0.08333333333333333,1690.969347
-1303.3,3.6333333333333253,1691.748055
-1531.8,5.816666666666651,1691.779569
-1127.8,1.9666666666666646,1691.80616
-1287.6,3.766666666666658,1691.910913
-1017.3,0.5333333333333333,1692.02548
-1369.3,4.616666666666656,1692.44441
-1309.0,3.6333333333333253,1692.682689
-1914.2,8.51666666666667,1692.7716
-1020.1,0.7666666666666674,1692.785322
-1501.5,5.3833333333333195,1693.391797
-1287.6,4.133333333333324,1693.498791
-1002.6,0.39999999999999997,1693.653226
-1070.2,1.5833333333333326,1694.333402
-1473.8,5.2166666666666535,1695.132049
-1789.6,8.366666666666662,1695.589108
-1764.1,7.299999999999979,1695.959905
-1290.9,3.483333333333326,1696.035138
-1732.4,7.366666666666646,1696.08281
-1139.0,2.3166666666666633,1696.158864
-1015.7,0.6666666666666671,1696.252756
-1530.7,6.283333333333316,1696.265996
-1020.1,0.6666666666666671,1696.312681
-2064.9,10.116666666666749,1696.474676
-1017.2,0.7833333333333341,1696.573916
-1038.1,1.1333333333333342,1697.048542
-1000.4,0.18333333333333332,1697.140852
-1347.7,4.8333333333333215,1697.700781
-1000,0.06666666666666667,1697.734492
-1286.0,3.6666666666666585,1697.835321
-1380.4,4.3666666666666565,1698.036243
-1031.1,1.016666666666668,1698.150802
-1398.8,4.633333333333322,1698.308467
-1026.1,0.850000000000001,1698.41638
-1022.4,0.7500000000000007,1698.485161
-1666.7,6.466666666666649,1698.816041
-1438.9,4.683333333333322,1778.272579
-1256.0,3.1499999999999937,1778.944848
-1463.8,5.033333333333321,1779.156341
-1221.3,2.7666666666666617,1779.194357
-1344.1,4.333333333333323,1779.320476
-1184.1,2.6166666666666623,1779.460903
-1879.7,9.083333333333364,1779.541642
-1002.5,0.35,1779.609057
-2136.7,20.000000000000146,1779.676011
-1058.0,1.4,1780.06938
-1052.6,1.1500000000000008,1780.08956
-1001.2,0.21666666666666665,1780.170361
-1149.5,2.449999999999996,1780.527127
-1357.9,4.24999999999999,1780.932442
-1448.9,5.449999999999986,1781.546144
-1506.8,5.666666666666652,1781.762238
-1319.9,3.566666666666659,1782.213105
-1125.5,2.0999999999999974,1782.681422
-1301.4,4.099999999999991,1782.760803
-1001.5,0.26666666666666666,1782.895987
-1017.7,0.8000000000000008,1783.082802
-1622.0,6.916666666666647,1783.35828
-1749.2,7.333333333333313,1783.423188
-1001.6,0.26666666666666666,1783.474063
-1015.9,0.9333333333333346,1783.854363
-1168.4,2.499999999999996,1784.003936
-1098.6,2.2166666666666637,1784.034868
-1570.8,6.333333333333316,1784.356987
-1007.0,0.49999999999999994,1784.548292
-1171.6,2.9999999999999942,1785.198648
-1199.6,2.9499999999999944,1785.216587
-1377.6,4.766666666666655,1785.408902
-1006.5,0.5333333333333333,1785.542885
-1099.1,1.7499999999999987,1786.178509
-1855.2,20.000000000000146,1786.325024
-1943.3,9.516666666666719,1786.429329
-1001.0,0.19999999999999998,1786.532188
-1000.9,0.19999999999999998,1786.619896
-1042.0,1.2833333333333337,1866.147892
-1573.4,6.099999999999984,1866.242836
-1818.8,8.149999999999984,1866.435909
-1007.9,0.6000000000000002,1866.456703
-1001.0,0.19999999999999998,1866.531893
-2066.2,20.000000000000146,1866.648472
-1000,0.05,1866.667575
-1031.7,1.100000000000001,1866.706868
-1018.4,0.7000000000000005,1866.970147
-1343.0,4.233333333333324,1867.14312
-1584.0,6.133333333333317,1867.201168
-1406.8,4.666666666666655,1867.216016
-1105.9,1.816666666666665,1867.396679
-1021.3,0.850000000000001,1867.537156
-1179.8,2.8166666666666615,1868.006084
-1329.7,4.266666666666657,1868.01876
-1034.4,1.0666666666666678,1868.455827
-1038.1,1.0000000000000013,1868.821388
-1006.8,0.5166666666666666,1868.988294
-1000.2,0.11666666666666665,1869.028004
-1379.0,4.3666666666666565,1869.111035
-1023.5,0.8000000000000008,1869.380526
-1585.1,6.666666666666648,1869.611413
-1062.8,1.4499999999999997,1870.128811
-1884.5,9.233333333333372,1870.662222
-1266.1,3.2333333333333267,1870.739999
-1925.7,9.133333333333367,1870.86805
-1520.2,5.433333333333319,1871.20409
-1122.6,2.066666666666664,1871.989819
-1221.8,2.916666666666661,1871.998128
-1007.5,0.5333333333333333,1872.257645
-2206.1,20.000000000000146,1872.364179
-1366.0,4.383333333333323,1872.454595
-1000,0.03333333333333333,1872.485557
-1002.3,0.3333333333333333,1872.551178
-1536.1,6.183333333333317,1872.839409
-1147.6,2.33333333333333,1873.559016
-1224.6,2.9833333333333276,1873.873622
-1028.7,0.8000000000000008,1953.273471
-2162.7,20.000000000000146,1953.642978
-1072.7,1.7833333333333319,1954.05681
-1720.2,8.04999999999998,1954.696062
-1161.1,2.916666666666661,1954.943756
-1520.5,5.7666666666666515,1955.105553
-2247.9,20.000000000000146,1955.652889
-1252.4,3.4166666666666594,1955.794073
-1000,0.016666666666666666,1955.802662
-1056.5,1.0833333333333344,1955.838453
-1056.4,1.2000000000000006,1956.351132
-1304.4,3.566666666666659,1956.467478
-1309.0,4.016666666666658,1956.891433
-1168.7,2.6999999999999953,1957.961249
-1589.7,6.449999999999982,1958.547633
-1908.6,20.000000000000146,1958.592324
-1025.7,0.9000000000000011,1958.998037
-1006.6,0.41666666666666663,1959.185103
-1616.8,6.966666666666647,1959.393814
-1243.3,3.1999999999999935,1959.400129
-1158.9,2.2666666666666635,1959.512693
-2095.0,20.000000000000146,1960.172062
-1014.5,0.733333333333334,1960.469772
-1002.2,0.4666666666666666,1960.649587
-2148.0,20.000000000000146,1960.661084
-1026.6,0.8833333333333344,1961.027159
-1794.8,8.750000000000014,2042.519614
-1023.8,1.016666666666668,2042.938129
-2045.0,10.366666666666761,2043.294909
-1018.3,0.9333333333333346,2043.319271
-1881.9,20.000000000000146,2043.493293
-1007.9,0.7500000000000007,2043.591334
-1987.9,20.000000000000146,2044.039098
-1002.6,0.5166666666666666,2044.20675
-1308.0,3.949999999999991,2044.867021
-1266.9,3.9333333333333242,2044.957254
-1140.9,2.1833333333333305,2044.983541
-1035.7,1.183333333333334,2045.37048
-1061.6,1.4999999999999996,2045.378824
-1634.7,7.24999999999998,2045.957684
-1008.5,0.39999999999999997,2046.103829
-2054.0,20.000000000000146,2046.509856
-2169.9,20.000000000000146,2046.6712
-1000.1,0.06666666666666667,2046.702233
-1260.2,3.5333333333333257,2046.743555
-1619.4,6.583333333333315,2047.393678
-2245.1,20.000000000000146,2047.835973
-1000,0.06666666666666667,2047.863615
-2145.6,20.000000000000146,2048.200875
-1044.6,1.2333333333333338,2048.380929
-1413.5,5.18333333333332,2048.469817
-1930.3,9.016666666666694,2048.878951
-1047.5,1.4,2128.358185
-1508.4,6.6999999999999815,2128.698574
-1029.0,1.0500000000000012,2128.819258
-1085.2,1.8833333333333315,2128.959412
-1042.2,1.2500000000000004,2129.293512
-1438.3,4.699999999999989,2129.597278
-1425.2,5.449999999999986,2129.740164
-1011.5,0.6333333333333336,2129.903537
-1291.8,3.8333333333333246,2130.210889
-1757.9,8.933333333333357,2130.318934
-1103.8,2.2666666666666635,2130.789361
-1243.9,3.21666666666666,2131.054981
-1154.7,2.6166666666666623,2131.244675
-1431.6,5.066666666666654,2131.330854
-1022.5,0.9500000000000013,2131.421682
-1001.3,0.3833333333333333,2131.49715
-1008.3,0.6500000000000004,2131.509567
-1000,0.06666666666666667,2131.52407
-1044.2,1.3666666666666667,2131.936417
-1512.0,5.6833333333333185,2132.915952
-1630.2,6.883333333333314,2132.93155
-1000,0.06666666666666667,2132.962614
-1946.2,20.000000000000146,2133.14348
-1001.2,0.35,2133.25254
-1849.0,20.000000000000146,2133.730222
-1719.3,7.449999999999979,2134.202915
-1337.1,3.949999999999991,2134.348501
-1215.2,3.21666666666666,2134.437123
-1026.4,1.100000000000001,2134.850347
-1769.7,9.616666666666724,2135.013564
-1065.9,1.4333333333333331,2135.383075
-1220.4,3.1999999999999935,2135.597574
-1100.4,1.9999999999999978,2135.769583
-1003.4,0.3333333333333333,2135.891054
-1039.1,1.5333333333333328,2215.769929
-1833.6,8.800000000000017,2215.782114
-1004.5,0.6333333333333336,2216.027554
-1202.8,2.8666666666666614,2216.097307
-2038.6,20.000000000000146,2216.164679
-1065.5,1.483333333333333,2216.775813
-1167.3,3.0666666666666607,2217.004084
-1026.1,0.8333333333333343,2217.102071
-1038.4,1.100000000000001,2217.444716
-1456.9,5.816666666666651,2217.849158
-1028.8,1.3333333333333335,2218.404808
-1437.2,5.666666666666652,2218.418002
-1128.1,2.33333333333333,2218.437632
-1015.4,0.6500000000000004,2218.630872
-1007.7,0.6833333333333338,2218.936497
-2233.9,20.000000000000146,2219.265176
-1021.1,0.7666666666666674,2219.26591
-1000.5,0.15,2219.356644
-1395.4,5.599999999999985,2219.4326
-1000,0.08333333333333333,2219.461239
-1164.8,3.1166666666666605,2219.731972
-1032.7,1.1500000000000008,2219.918084
-1344.3,4.866666666666655,2220.33414
-1095.5,2.1333333333333306,2220.480847
-1118.8,2.1833333333333305,2220.765502
-1023.2,1.016666666666668,2220.772862
-1027.8,0.966666666666668,2221.219577
-2165.2,20.000000000000146,2221.349381
-1752.1,20.000000000000146,2221.801215
-1037.0,1.2500000000000004,2221.82437
-1011.4,0.6333333333333336,2222.045284
-1167.8,3.1166666666666605,2222.053844
-1663.2,7.449999999999979,2222.286613
-1286.1,4.683333333333322,2222.419755
-1206.1,3.21666666666666,2222.445842
-1047.4,1.3833333333333333,2222.566705
-1198.4,2.916666666666661,2223.483451
-1320.7,4.2833333333333234,2302.586628
-1250.8,3.483333333333326,2302.888339
-2058.8,20.000000000000146,2303.074381
-1285.1,4.266666666666657,2303.149081
-1393.0,5.3833333333333195,2303.411134
-1589.8,6.766666666666648,2303.450933
-1052.3,1.5833333333333326,2303.543225
-1170.0,2.749999999999995,2303.838047
-1060.3,1.4999999999999996,2304.130823
-1342.9,4.183333333333324,2304.815169
-1066.1,1.9333333333333313,2304.942351
-1533.9,6.5333333333333155,2305.325939
-1010.1,0.7833333333333341,2305.663833
-1000,0.06666666666666667,2305.697686
-1362.7,5.349999999999986,2305.892251
-1010.5,0.6833333333333338,2305.955782
-1002.2,0.2333333333333333,2306.038134
-2162.6,20.000000000000146,2306.355336
-1060.9,1.4999999999999996,2306.43839
-1262.6,4.033333333333324,2306.589527
-1001.2,0.18333333333333332,2306.655863
-1049.0,1.4333333333333331,2306.907291
-1054.1,1.4999999999999996,2307.246992
-1689.7,8.58333333333334,2307.368105
-1030.2,1.2500000000000004,2307.940953
-1367.1,4.8333333333333215,2308.008392
-1693.3,7.866666666666644,2308.083309
-1107.7,2.4333333333333296,2308.279892
-1008.4,0.6000000000000002,2308.496624
-1402.1,5.083333333333321,2308.504917
-1076.5,1.649999999999999,2308.710965
-1094.6,2.083333333333331,2309.507761
-1266.9,4.499999999999989,2309.791358
-1175.7,3.4166666666666594,2309.911197
-1000,0.11666666666666665,2309.950114
-1022.1,0.8000000000000008,2310.086139
-1502.1,6.083333333333317,2310.287082
-1931.0,20.000000000000146,2390.629989
-1005.8,0.41666666666666663,2390.820614
-1723.1,7.649999999999978,2390.933075
-2007.1,20.000000000000146,2390.951446
-1300.6,5.149999999999987,2391.376728
-1172.5,3.0333333333333274,2392.329726
-1187.2,3.099999999999994,2392.337951
-1728.2,8.166666666666652,2392.34746
-1332.3,4.083333333333324,2393.085772
-1821.5,9.450000000000049,2393.31787
-1272.5,3.7999999999999914,2393.816497
-1411.5,4.966666666666654,2394.323949
-2190.0,20.000000000000146,2394.482679
-1515.2,6.11666666666665,2394.770818
-1132.9,2.416666666666663,2395.730789
-1216.3,3.4999999999999925,2395.88609
-1599.7,7.1666666666666465,2396.02102
-1005.0,0.5333333333333333,2396.220673
-1454.7,6.349999999999983,2396.379556
-1689.6,8.099999999999982,2397.700969
-1008.4,0.6333333333333336,2397.939458
-2199.6,20.000000000000146,2398.027191
-1401.2,5.099999999999987,2398.081905
-1101.0,1.8333333333333317,2477.609187
-1501.3,6.566666666666649,2477.826219
-1649.6,7.816666666666644,2477.840861
